"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"DRA59","OUT035",3168.76645992281
"NCC55","OUT045",645.339549299965
"FDE44","OUT018",613.101162546407
"NCN26","OUT018",1605.46248409613
"FDC11","OUT049",1272.63443022679
"FDV24","OUT035",2501.30827702811
"FDR40","OUT019",106.816309373278
"NCQ17","OUT049",2877.08467764464
"FDC46","OUT045",2928.63636526965
"NCM18","OUT046",1151.71789851004
"FDK16","OUT046",1642.40877763119
"FDI28","OUT017",1371.80619289116
"FDS11","OUT018",3372.82191505023
"DRD13","OUT046",1151.71789851004
"FDL36","OUT035",1559.39939659029
"FDI27","OUT013",805.863330430421
"FDJ53","OUT019",550.478206300344
"FDS44","OUT045",3772.88239870792
"FDE28","OUT046",3562.67178619703
"FDQ33","OUT018",2125.8007532667
"FDB37","OUT017",3957.96078278104
"FDQ31","OUT045",1359.846949636
"NCQ05","OUT046",2138.97006883449
"FDE10","OUT013",2027.49636879331
"FDF38","OUT017",719.290128060757
"FDE50","OUT019",950.479193607255
"DRG37","OUT010",594.272177088206
"NCH06","OUT049",4309.41674330297
"FDY14","OUT045",4342.0522782227
"FDO27","OUT017",1629.90197138833
"FDQ19","OUT049",4062.98043284929
"FDZ26","OUT019",1604.12773561516
"FDN51","OUT013",5028.45651662223
"FDK20","OUT035",2040.65182324623
"FDD40","OUT018",2816.47104571649
"DRI25","OUT018",697.444501731412
"FDH56","OUT017",1901.9310752432
"FDI36","OUT027",4909.00247437098
"DRH11","OUT018",697.444501731412
"NCV18","OUT017",1442.66999340901
"DRI01","OUT049",3288.75279036857
"DRE48","OUT049",3476.14764138901
"FDS51","OUT035",1033.85545106252
"FDM38","OUT017",861.904412397264
"FDB60","OUT027",4860.93044159366
"FDY58","OUT035",3963.61121304192
"FDY22","OUT045",2169.42646771236
"FDF11","OUT027",5681.94275853543
"FDZ51","OUT035",1645.54663427214
"FDQ45","OUT017",3145.23551075692
"FDF17","OUT035",3156.11144119755
"NCF31","OUT027",3766.2733338174
"FDA37","OUT013",2027.49636879331
"FDO51","OUT046",812.606444251025
"FDF34","OUT013",3095.38625554844
"FDD57","OUT018",1271.74796276068
"FDO37","OUT046",3517.66496881417
"FDR49","OUT049",747.996271737369
"FDS39","OUT049",2354.04949328806
"FDI48","OUT027",1770.85196268445
"DRM35","OUT049",3232.85356608188
"FDV57","OUT035",2942.97620572655
"FDZ55","OUT013",2660.18711239937
"FDI28","OUT035",1387.45085577496
"FDS21","OUT045",1073.56412559115
"FDT34","OUT013",1662.21490923731
"DRI25","OUT035",998.94774521505
"FDT47","OUT010",236.455769772436
"DRH39","OUT045",1094.36204964925
"NCD54","OUT045",2305.67264383451
"FDU16","OUT027",2292.90982183195
"NCW29","OUT045",1919.1251551244
"FDV25","OUT027",5323.0654536487
"FDM56","OUT035",1777.37848056982
"FDZ04","OUT027",1965.07686369445
"FDG59","OUT019",-300.302463136231
"FDI56","OUT045",1460.93168993347
"FDS33","OUT035",1458.31465629282
"FDC23","OUT049",3232.85356608188
"FDT11","OUT049",3469.4173534976
"FDG17","OUT045",3805.26800060138
"FDZ44","OUT045",1824.06896783249
"FDJ52","OUT013",2660.18711239937
"DRI23","OUT046",2295.6198721175
"DRE15","OUT010",59.0674413226781
"NCF07","OUT013",1652.58787427229
"NCR29","OUT049",846.75481894793
"FDE44","OUT019",-235.277697923748
"FDT23","OUT035",1387.45085577496
"NCG06","OUT017",4227.69846142108
"NCU41","OUT010",813.29107112216
"FDH46","OUT017",1733.68315426532
"FDV31","OUT013",2925.17171629877
"NCT41","OUT027",3766.2733338174
"FDE22","OUT027",4107.4857625341
"FDC26","OUT045",1658.16058167711
"DRF51","OUT017",695.19220448307
"NCY53","OUT019",505.943901382145
"FDY21","OUT017",3073.09493742106
"FDL27","OUT013",1042.56161019884
"FDZ34","OUT049",3439.33135176499
"NCF43","OUT010",658.221016722731
"FDC21","OUT035",1777.37848056982
"FDL26","OUT013",2425.50793871032
"FDT25","OUT010",374.347152748315
"NCR30","OUT046",1201.85434786188
"DRL23","OUT019",356.519156724265
"NCR05","OUT049",3371.9595108723
"NCE19","OUT018",697.444501731412
"FDY07","OUT035",734.93479094456
"FDB10","OUT017",3989.5280893349
"FDP57","OUT013",1662.21490923731
"FDU48","OUT019",415.408684257465
"FDH48","OUT035",1458.31465629282
"FDO33","OUT035",1917.575738127
"NCU29","OUT045",2305.67264383451
"FDW35","OUT046",812.606444251025
"FDH05","OUT010",1053.12534039818
"FDP26","OUT049",1626.7773577627
"DRG27","OUT035",734.93479094456
"FDQ33","OUT046",2138.97006883449
"FDH20","OUT010",236.455769772436
"FDV14","OUT046",1568.42398814611
"DRD01","OUT046",1024.33272007494
"NCI17","OUT049",1459.03268722803
"FDF39","OUT010",624.229898990445
"FDX37","OUT046",1636.55125971675
"NCX17","OUT035",4005.17275221871
"FDN03","OUT013",4278.27347418986
"NCS41","OUT010",889.525296329978
"FDH34","OUT045",2928.63636526965
"NCX53","OUT018",1925.05642263554
"FDY31","OUT046",2138.97006883449
"FDD20","OUT017",2041.52156745331
"FDE51","OUT045",715.322922208042
"FDV27","OUT046",1467.33924784864
"FDF16","OUT035",2501.30827702811
"FDZ02","OUT049",1459.03268722803
"NCK05","OUT045",1073.56412559115
"FDM12","OUT027",4860.93044159366
"NCA05","OUT018",2125.8007532667
"FDX33","OUT045",2487.59228929744
"FDM25","OUT049",3232.85356608188
"FDE41","OUT018",1084.51598478136
"FDW14","OUT045",1359.846949636
"NCD30","OUT046",1642.40877763119
"FDB23","OUT010",1123.93160235557
"FDF45","OUT046",1040.55777658605
"FDW20","OUT017",2041.52156745331
"FDF47","OUT045",3456.88823133031
"NCR05","OUT019",1048.8512697953
"DRB01","OUT046",2770.63826823252
"FDE36","OUT013",2660.18711239937
"FDU56","OUT049",3469.4173534976
"FDB23","OUT049",4018.50734647854
"FDN48","OUT049",1392.16940321943
"FDS43","OUT013",3176.0164644183
"NCN05","OUT013",3176.0164644183
"NCL53","OUT049",3232.85356608188
"FDL56","OUT046",1467.33924784864
"FDH17","OUT018",1271.74796276068
"FDP37","OUT046",1925.20898531182
"FDG09","OUT019",933.048210599907
"FDA55","OUT045",3456.88823133031
"FDX31","OUT049",3894.31079373788
"FDJ41","OUT045",3810.00873654864
"DRC24","OUT045",2330.94248601442
"FDQ21","OUT035",2040.65182324623
"NCT54","OUT045",1526.32873537943
"FDH08","OUT049",4092.59941685623
"FDY38","OUT018",3226.04441698458
"DRM11","OUT010",1658.93933291412
"FDG32","OUT049",3907.41028567442
"NCH18","OUT046",3585.55410591528
"FDI20","OUT035",3764.90919195728
"FDA33","OUT018",2125.8007532667
"FDN45","OUT013",3676.4389447079
"FDT45","OUT010",-283.736760639424
"FDR32","OUT035",3963.61121304192
"FDA48","OUT017",3754.28751295995
"FDN23","OUT017",2485.66361414431
"NCR18","OUT035",734.93479094456
"FDD45","OUT046",1642.40877763119
"FDI22","OUT018",3224.24393382966
"FDT09","OUT013",2211.00396970072
"DRC24","OUT027",3766.2733338174
"FDT39","OUT046",2138.97006883449
"FDX28","OUT045",1526.32873537943
"FDA50","OUT018",1271.74796276068
"FDT33","OUT027",4165.45352521072
"FDQ60","OUT049",2018.85248636121
"NCM19","OUT018",1576.63569014246
"FDF40","OUT046",4096.56620266334
"NCI30","OUT035",4044.69625728207
"FDK34","OUT049",4042.39656147305
"FDA38","OUT027",5681.94275853543
"FDT02","OUT045",645.339549299965
"FDC11","OUT017",1442.66999340901
"FDD08","OUT046",812.606444251025
"NCS29","OUT046",3921.86275427441
"DRI03","OUT010",774.476878970382
"FDK48","OUT035",1192.82975630606
"FDM52","OUT049",2535.87224892793
"FDP49","OUT035",998.94774521505
"DRA24","OUT046",2295.6198721175
"NCJ43","OUT049",3288.75279036857
"FDE11","OUT045",2928.63636526965
"FDP01","OUT049",2535.87224892793
"FDQ59","OUT018",1084.51598478136
"FDA43","OUT019",809.409464174019
"FDL14","OUT017",2510.93345632422
"FDV50","OUT010",444.459933200063
"FDT01","OUT027",5438.78232258129
"NCC42","OUT035",2210.28817504634
"FDO28","OUT046",1840.13734425785
"FDD32","OUT019",106.816309373278
"FDV45","OUT035",3168.76645992281
"NCW17","OUT019",415.408684257465
"NCJ17","OUT027",2292.90982183195
"NCF18","OUT049",3451.98637049025
"FDP01","OUT045",2330.94248601442
"FDH24","OUT045",2427.1320543429
"FDI38","OUT027",5396.56317383525
"FDX03","OUT035",734.93479094456
"FDY28","OUT046",3139.45603835378
"FDN34","OUT018",2800.81603026511
"FDJ02","OUT045",2305.67264383451
"FDW40","OUT019",414.665798770529
"FDX03","OUT017",719.290128060757
"FDE17","OUT027",3766.2733338174
"FDT58","OUT046",2318.99724904807
"FDI38","OUT013",3711.13798226974
"FDW22","OUT035",3678.19514966348
"FDS15","OUT027",2742.08618219748
"NCX06","OUT013",3226.52520350599
"DRK47","OUT035",3955.12130702555
"FDC23","OUT027",4613.10609775866
"FDM56","OUT010",240.225286823012
"FDP21","OUT046",2753.20728522517
"FDP58","OUT046",3166.05492151888
"FDA27","OUT019",1940.95021640135
"FDK41","OUT019",177.680109891134
"NCH42","OUT046",3562.67178619703
"FDG29","OUT045",669.437472877652
"FDW15","OUT018",2125.8007532667
"FDD28","OUT018",696.477124750408
"FDQ37","OUT049",3439.33135176499
"FDC23","OUT035",2875.16263831336
"FDV13","OUT035",1559.39939659029
"FDK33","OUT046",3267.90191985564
"FDO33","OUT013",1870.03467926498
"FDN21","OUT017",2667.58325960724
"NCW06","OUT027",4860.93044159366
"FDI38","OUT035",3701.3015410864
"FDC21","OUT027",2655.64049340699
"NCS05","OUT046",1924.46609982488
"NCN53","OUT049",627.981466176271
"FDV40","OUT010",-135.553658146222
"FDG60","OUT017",3861.08803157607
"NCY30","OUT027",4805.21609176509
"FDM40","OUT045",2072.24709983362
"NCO30","OUT046",2770.63826823252
"FDK10","OUT046",2529.21206215639
"FDM36","OUT045",2653.37091192314
"FDN10","OUT013",1914.56898418318
"FDM46","OUT018",1217.6363304897
"FDX50","OUT049",1793.32760380527
"FDP33","OUT045",4036.43656942691
"FDO12","OUT045",2915.98134654438
"FDC28","OUT013",1828.76515527988
"FDO31","OUT045",1288.98314911815
"FDX45","OUT035",2526.57811920802
"FDV21","OUT049",2152.1329628327
"FDH04","OUT049",1373.71917052426
"NCG54","OUT013",2683.56448932994
"FDO13","OUT046",2295.6198721175
"FDA09","OUT027",4613.10609775866
"FDC38","OUT017",2194.64351216253
"NCO42","OUT046",2138.97006883449
"FDL45","OUT049",2152.1329628327
"NCK31","OUT013",805.863330430421
"FDM39","OUT017",2859.51797542956
"FDC22","OUT010",813.29107112216
"FDF46","OUT046",1795.60303933965
"FDQ37","OUT045",2928.63636526965
"FDH41","OUT010",898.08165016486
"FDQ04","OUT046",812.606444251025
"NCQ02","OUT027",4860.93044159366
"FDJ57","OUT027",4878.36142460101
"NCE07","OUT049",2335.64056374011
"FDE56","OUT013",931.401488274853
"FDI20","OUT049",4009.82083178268
"FDK36","OUT018",613.101162546407
"FDP08","OUT027",4860.93044159366
"FDF44","OUT017",2041.52156745331
"NCU53","OUT017",2735.45509799737
"FDF47","OUT035",3881.02923664786
"FDS55","OUT010",594.272177088206
"FDZ52","OUT010",348.380507495794
"FDL04","OUT018",1315.42322774903
"NCM26","OUT035",2526.57811920802
"FDX43","OUT049",2890.6500273813
"FDP52","OUT049",3970.88652016268
"DRK49","OUT045",669.437472877652
"FDE38","OUT013",2660.18711239937
"DRF13","OUT035",2501.30827702811
"FDK41","OUT010",129.931241840534
"FDJ04","OUT027",3115.21032157047
"FDZ44","OUT018",1711.36267206533
"FDS11","OUT013",3799.55214101706
"FDA55","OUT049",4018.50734647854
"NCW53","OUT046",2740.55226649991
"FDB49","OUT027",2543.01556979731
"FDD23","OUT017",3153.12179703901
"NCV42","OUT045",1738.26513892919
"NCZ29","OUT018",1805.61435133554
"FDQ26","OUT013",915.17643176374
"FDV08","OUT017",719.290128060757
"FDC53","OUT049",1514.15243415303
"FDV58","OUT010",861.363103899479
"NCP02","OUT019",-125.96459659043
"DRI37","OUT045",900.480038558235
"FDQ12","OUT049",4092.59941685623
"FDE33","OUT046",1396.47544733078
"FDX27","OUT045",1526.32873537943
"FDM22","OUT017",861.904412397264
"NCH30","OUT019",505.943901382145
"FDC04","OUT017",3978.54465415728
"FDO38","OUT046",1396.47544733078
"FDV52","OUT027",3032.75676140328
"FDB32","OUT013",1565.38056937671
"FDV43","OUT018",566.063445850813
"FDI24","OUT018",2713.4882420766
"FDR40","OUT017",1442.66999340901
"FDW02","OUT049",2152.1329628327
"FDE44","OUT049",747.996271737369
"FDL38","OUT046",1568.42398814611
"NCT54","OUT010",236.455769772436
"DRJ39","OUT010",937.986856154295
"FDW55","OUT049",4722.10682227899
"DRF13","OUT019",568.570938165753
"NCW17","OUT049",2152.1329628327
"FDP13","OUT035",734.93479094456
"FDS08","OUT018",2941.36201276199
"NCP17","OUT035",1123.3998782497
"NCO53","OUT035",3160.88017364072
"FDH19","OUT045",2645.25141623052
"FDJ04","OUT017",2028.91894032859
"FDG10","OUT049",846.75481894793
"FDA40","OUT010",129.931241840534
"FDI53","OUT045",2487.59228929744
"FDU09","OUT010",-283.736760639424
"FDK60","OUT045",1526.32873537943
"FDR43","OUT017",695.19220448307
"FDW22","OUT017",3606.98828904966
"DRP47","OUT010",1136.02508371964
"DRG48","OUT010",658.221016722731
"FDA14","OUT035",2501.30827702811
"FDU49","OUT013",1370.39456833634
"FDK28","OUT045",3932.67417589321
"FDT19","OUT046",2461.3984947432
"NCQ42","OUT045",1919.1251551244
"FDD03","OUT045",3604.21275959651
"NCM53","OUT013",1748.6605980278
"NCX53","OUT045",2072.24709983362
"FDV14","OUT027",2292.90982183195
"NCZ54","OUT017",2667.58325960724
"FDB39","OUT013",915.17643176374
"DRC24","OUT046",2138.97006883449
"FDY36","OUT013",1092.69805955068
"FDN01","OUT035",2875.16263831336
"DRH25","OUT046",1007.77890453935
"FDV08","OUT046",812.606444251025
"NCP53","OUT049",4042.39656147305
"FDU52","OUT010",690.461745416687
"NCI42","OUT045",3461.17144643324
"FDZ14","OUT035",2044.56360321239
"FDF11","OUT046",3553.16850402183
"FDQ13","OUT018",1084.51598478136
"FDO32","OUT010",-296.550911496171
"DRJ37","OUT018",2125.8007532667
"FDY43","OUT046",2318.99724904807
"NCT41","OUT017",2510.93345632422
"NCV17","OUT045",2072.24709983362
"FDM04","OUT027",1821.13786972376
"DRB48","OUT018",527.539119808381
"FDM24","OUT013",2425.50793871032
"FDT37","OUT049",4329.5899751645
"NCO05","OUT010",236.455769772436
"FDL13","OUT046",3320.2329938315
"FDL15","OUT017",2510.93345632422
"FDB11","OUT018",3169.98782806585
"FDL14","OUT019",500.483688055476
"FDY10","OUT019",505.943901382145
"FDJ40","OUT049",1793.32760380527
"NCW18","OUT046",3473.06462057999
"NCY06","OUT013",2027.49636879331
"DRE13","OUT018",1084.51598478136
"FDA26","OUT045",3293.70672606522
"NCE19","OUT010",-300.290576175016
"FDE33","OUT035",1387.45085577496
"DRL59","OUT027",1821.13786972376
"FDY07","OUT046",875.212623302032
"FDF57","OUT018",2814.17371368378
"FDM58","OUT035",1857.4830378219
"FDP26","OUT027",2655.64049340699
"FDY32","OUT046",2295.6198721175
"FDD51","OUT010",-285.394664417905
"FDU22","OUT018",1711.36267206533
"FDZ49","OUT018",3261.72485424612
"NCI42","OUT017",3685.6568782026
"FDT04","OUT027",1555.55118775961
"NCU41","OUT045",2928.63636526965
"FDS56","OUT045",3300.8752505707
"NCN42","OUT017",2485.66361414431
"FDK34","OUT046",3532.58463264558
"FDB03","OUT017",3978.54465415728
"DRJ25","OUT035",877.549075281067
"FDT25","OUT027",3180.99609847699
"FDN20","OUT013",2683.56448932994
"FDP09","OUT013",3575.45468749277
"FDM20","OUT019",1562.57317953279
"NCG55","OUT046",1795.60303933965
"NCP14","OUT045",1630.10991825641
"NCH06","OUT046",3384.09402031862
"FDV52","OUT013",1914.56898418318
"NCL07","OUT035",734.93479094456
"DRJ11","OUT027",4860.93044159366
"DRO59","OUT013",1092.69805955068
"FDW15","OUT010",594.272177088206
"NCQ30","OUT035",2040.65182324623
"NCN54","OUT019",51.5570311965137
"FDY01","OUT027",2926.85657343408
"FDX39","OUT035",3640.93255659616
"FDH53","OUT027",2292.90982183195
"FDA57","OUT035",734.93479094456
"NCC07","OUT010",240.225286823012
"FDU28","OUT013",3176.0164644183
"FDK36","OUT010",-285.394664417905
"FDR36","OUT018",527.539119808381
"NCQ17","OUT035",2526.57811920802
"FDS28","OUT019",-125.96459659043
"FDE08","OUT045",2305.67264383451
"FDU22","OUT046",1922.59090442504
"FDG41","OUT045",1658.16058167711
"FDO31","OUT010",59.0674413226781
"FDM21","OUT019",1512.09608776913
"FDU40","OUT017",3153.12179703901
"FDV36","OUT018",1805.61435133554
"FDT10","OUT027",1853.91674177046
"FDX38","OUT045",779.081368624252
"NCU30","OUT027",4107.4857625341
"NCV06","OUT049",3451.98637049025
"FDT16","OUT035",4087.38804415222
"NCP41","OUT027",2655.64049340699
"FDZ56","OUT017",2735.45509799737
"FDC22","OUT035",3168.76645992281
"FDU10","OUT035",734.93479094456
"FDS46","OUT045",1824.06896783249
"FDO08","OUT049",2847.46837068646
"NCV42","OUT018",1401.86891653952
"FDP33","OUT035",4179.59594307069
"FDJ12","OUT046",3256.84419097588
"FDH04","OUT045",1460.93168993347
"NCU54","OUT013",3748.65836324503
"FDO36","OUT010",842.29044638357
"FDT37","OUT027",5847.12942770528
"FDD14","OUT010",830.722054129509
"FDA16","OUT013",3683.05039732817
"NCS42","OUT019",298.638007402714
"FDP10","OUT019",356.519156724265
"FDQ28","OUT049",2535.87224892793
"FDK57","OUT010",441.841852313283
"FDK02","OUT013",1914.56898418318
"FDW47","OUT018",1805.61435133554
"NCC42","OUT018",1953.25467441929
"FDQ37","OUT018",2803.81602699122
"FDL40","OUT046",1642.40877763119
"DRE13","OUT010",129.931241840534
"FDQ34","OUT027",2655.64049340699
"NCB54","OUT046",1925.20898531182
"FDS48","OUT049",2535.87224892793
"FDO15","OUT045",1094.36204964925
"NCT30","OUT013",752.919313627282
"FDU49","OUT027",2292.90982183195
"FDE21","OUT046",1795.60303933965
"FDS49","OUT019",106.816309373278
"FDT38","OUT027",2292.90982183195
"FDZ01","OUT045",1630.10991825641
"FDC41","OUT035",1266.48318561079
"DRG13","OUT010",706.519567431272
"NCZ42","OUT018",3449.84766052081
"NCM07","OUT045",1359.846949636
"NCV17","OUT018",1769.74707351188
"DRK39","OUT035",1458.31465629282
"FDS37","OUT018",1605.46248409613
"FDV12","OUT019",352.749639673689
"NCG19","OUT018",3449.84766052081
"FDS51","OUT013",1020.94591546204
"NCO14","OUT046",812.606444251025
"FDC38","OUT046",1924.46609982488
"FDN15","OUT046",1924.46609982488
"NCH42","OUT013",3843.20602953434
"FDQ22","OUT046",786.972950221462
"FDC05","OUT013",3145.93046268568
"FDZ31","OUT013",3158.58548141095
"DRJ23","OUT049",3451.98637049025
"FDC52","OUT035",2526.57811920802
"DRD12","OUT010",231.015982138004
"FDV55","OUT017",2485.66361414431
"FDD32","OUT046",1467.33924784864
"FDR01","OUT049",3748.77044459437
"FDY08","OUT019",414.665798770529
"FDQ45","OUT045",2928.63636526965
"DRN11","OUT027",3766.2733338174
"NCS05","OUT018",1953.25467441929
"FDY32","OUT035",2683.22792249104
"NCD31","OUT045",2487.59228929744
"NCE06","OUT049",2832.68226470469
"NCP14","OUT046",1646.17829468177
"NCF18","OUT019",822.064482899287
"FDF14","OUT018",2125.8007532667
"FDB22","OUT017",2510.93345632422
"NCH54","OUT049",2877.08467764464
"FDU27","OUT035",877.549075281067
"FDS58","OUT027",4107.4857625341
"NCU29","OUT035",2501.30827702811
"FDJ57","OUT013",3176.0164644183
"FDL56","OUT049",1272.63443022679
"FDH60","OUT035",3156.11144119755
"FDN24","OUT018",695.305894221375
"FDD02","OUT017",2028.91894032859
"FDP15","OUT017",4303.47412855283
"FDB28","OUT027",4780.90358197571
"DRC49","OUT045",2305.67264383451
"NCG30","OUT018",1805.61435133554
"FDJ14","OUT049",1201.77062970894
"FDL52","OUT045",645.339549299965
"NCG19","OUT027",5489.70682155308
"NCN41","OUT035",2057.16623033711
"FDW22","OUT013",3676.4389447079
"FDI02","OUT013",1860.03106163132
"FDV51","OUT045",2487.59228929744
"FDV48","OUT046",1396.47544733078
"NCL17","OUT019",414.665798770529
"FDP46","OUT045",1460.93168993347
"FDU10","OUT045",645.339549299965
"FDT37","OUT010",1016.48009945256
"FDI27","OUT035",877.549075281067
"FDN51","OUT046",3638.24884710835
"FDW07","OUT035",1458.31465629282
"FDN45","OUT049",3815.67325949415
"DRN37","OUT027",4122.27186851587
"DRF48","OUT049",3469.4173534976
"FDP38","OUT019",-235.277697923748
"NCX18","OUT027",4848.2754228684
"FDK45","OUT018",1605.46248409613
"FDZ37","OUT049",1272.63443022679
"FDS50","OUT018",3169.98782806585
"NCR54","OUT018",2803.81602699122
"NCS17","OUT035",1645.54663427214
"FDV31","OUT046",2461.3984947432
"DRE27","OUT017",1629.90197138833
"FDN60","OUT013",2660.18711239937
"FDK26","OUT013",3176.0164644183
"FDX37","OUT018",1326.86770968567
"FDW31","OUT046",2673.18042560722
"FDX26","OUT018",2816.47104571649
"DRL49","OUT019",433.074728318479
"FDU49","OUT017",1442.66999340901
"FDY58","OUT046",3434.20944866388
"FDN03","OUT045",4333.77699554629
"NCV06","OUT010",813.29107112216
"FDH53","OUT045",1359.846949636
"FDG31","OUT018",806.819475995696
"NCC06","OUT045",1919.1251551244
"FDS13","OUT049",4191.9719123347
"FDP16","OUT035",4013.76232099937
"FDA35","OUT013",2010.98196170243
"DRP47","OUT018",3616.73614494413
"FDY28","OUT010",849.190724939219
"FDY20","OUT035",1559.39939659029
"NCH30","OUT017",1841.8383749381
"NCR29","OUT019",-125.96459659043
"NCP05","OUT013",2425.50793871032
"NCF30","OUT019",415.408684257465
"FDA08","OUT035",2683.22792249104
"FDN51","OUT027",6602.52773005256
"FDH12","OUT046",1646.17829468177
"FDY39","OUT017",3145.23551075692
"NCO53","OUT045",2928.63636526965
"FDB40","OUT046",2138.97006883449
"FDH02","OUT049",1373.71917052426
"FDY11","OUT027",1965.07686369445
"FDQ09","OUT019",505.943901382145
"FDP16","OUT013",3966.33344277911
"NCF55","OUT018",503.441196230694
"FDY09","OUT027",4613.10609775866
"FDY39","OUT045",2920.75007898755
"NCU53","OUT049",2832.68226470469
"NCT41","OUT049",2535.87224892793
"FDJ45","OUT046",786.972950221462
"FDR28","OUT013",2660.18711239937
"FDN08","OUT013",1914.56898418318
"FDJ07","OUT049",1897.99343778979
"FDZ09","OUT027",4107.4857625341
"FDQ14","OUT017",2510.93345632422
"FDY12","OUT027",1728.37858392603
"FDK57","OUT046",1908.69457822093
"FDD20","OUT049",2100.30660327824
"FDS36","OUT018",1481.9734737916
"FDI40","OUT049",1626.7773577627
"FDJ40","OUT045",1738.26513892919
"FDE08","OUT013",2425.50793871032
"DRK01","OUT013",1565.38056937671
"FDC58","OUT049",633.523117239737
"FDE50","OUT046",2753.20728522517
"FDX48","OUT035",2526.57811920802
"DRM35","OUT018",2713.4882420766
"FDG41","OUT013",1748.6605980278
"FDB52","OUT046",3464.65498287016
"FDV19","OUT045",2487.59228929744
"DRG48","OUT017",2485.66361414431
"FDI26","OUT013",2925.17171629877
"FDU11","OUT019",398.894277166581
"FDF59","OUT019",415.408684257465
"FDR07","OUT049",1459.03268722803
"NCE06","OUT017",2667.58325960724
"FDE10","OUT046",1924.46609982488
"NCO55","OUT046",1674.22895810247
"FDZ13","OUT013",805.863330430421
"FDT50","OUT017",1629.90197138833
"FDH12","OUT010",240.225286823012
"FDD21","OUT045",1779.53466291429
"NCM05","OUT013",3747.40949681516
"FDK04","OUT013",931.401488274853
"FDN33","OUT017",1629.90197138833
"NCM18","OUT010",-156.351582204323
"DRC25","OUT049",1272.63443022679
"FDT47","OUT017",1629.90197138833
"FDD45","OUT027",2487.89582287232
"NCD07","OUT018",1605.46248409613
"NCY54","OUT010",826.617838340592
"FDL12","OUT049",862.979875459043
"FDL02","OUT017",1733.68315426532
"FDC60","OUT035",1559.39939659029
"FDR37","OUT017",2927.33154284275
"FDY16","OUT017",3153.12179703901
"FDU26","OUT045",1906.52252799968
"FDN24","OUT013",898.622616228148
"FDH44","OUT013",2425.50793871032
"FDE23","OUT010",-295.08266880289
"FDW60","OUT017",2859.51797542956
"FDQ55","OUT049",1897.99343778979
"FDV32","OUT027",1853.91674177046
"FDV03","OUT010",594.272177088206
"FDY14","OUT010",980.693484603703
"NCL55","OUT027",5746.62438098322
"DRF25","OUT017",719.290128060757
"FDX03","OUT046",812.606444251025
"FDF40","OUT045",3545.97916596931
"FDX24","OUT010",229.54974357536
"FDA25","OUT049",1626.7773577627
"FDH21","OUT018",2467.0131819834
"FDB47","OUT010",1214.4469710743
"FDT34","OUT019",356.519156724265
"FDS39","OUT010",443.717047713127
"NCU05","OUT046",1396.47544733078
"FDE02","OUT049",1404.92105495706
"FDL25","OUT035",1578.68335026353
"FDC50","OUT049",1459.03268722803
"FDZ32","OUT049",1626.7773577627
"FDV14","OUT045",1359.846949636
"FDR07","OUT045",1526.32873537943
"FDB26","OUT049",830.201003412337
"NCR50","OUT045",2330.94248601442
"FDP01","OUT018",2125.8007532667
"FDH57","OUT045",1919.1251551244
"FDM60","OUT027",1555.55118775961
"FDA45","OUT017",2869.73684799988
"FDU55","OUT017",4303.47412855283
"FDH40","OUT035",1458.31465629282
"FDG40","OUT019",-300.302463136231
"FDT12","OUT049",3815.67325949415
"DRL59","OUT045",861.28610029922
"FDT47","OUT018",1326.86770968567
"FDI60","OUT017",1156.38716936416
"DRF51","OUT027",1529.91769373005
"NCK31","OUT049",747.996271737369
"FDB08","OUT045",2487.59228929744
"FDM44","OUT035",1749.32781714912
"FDD46","OUT018",2125.8007532667
"FDR27","OUT019",415.408684257465
"FDV56","OUT010",268.275950243711
"FDM02","OUT049",1272.63443022679
"FDU45","OUT018",1605.46248409613
"FDZ10","OUT017",2041.52156745331
"NCK31","OUT010",-285.394664417905
"FDR27","OUT035",2210.28817504634
"FDF33","OUT013",1662.21490923731
"FDJ36","OUT046",1646.17829468177
"FDP33","OUT049",4641.90404455379
"FDG17","OUT046",3585.55410591528
"FDG47","OUT027",4948.43165728623
"NCW29","OUT046",1925.20898531182
"DRH59","OUT017",1177.18509342226
"FDR32","OUT017",3928.22133586703
"FDP48","OUT035",3160.88017364072
"FDG17","OUT035",4044.69625728207
"DRJ59","OUT017",719.290128060757
"FDY48","OUT027",2655.64049340699
"FDB02","OUT046",2461.3984947432
"FDN10","OUT019",550.478206300344
"NCD55","OUT035",734.93479094456
"FDX34","OUT013",2010.98196170243
"FDZ38","OUT045",2668.42407807977
"DRF37","OUT049",4258.13160594971
"DRL47","OUT019",415.408684257465
"FDL27","OUT035",1172.03183224796
"NCP53","OUT035",4005.17275221871
"FDT03","OUT019",950.479193607255
"FDJ28","OUT035",3168.76645992281
"FDF40","OUT018",3381.92102288215
"FDA32","OUT035",3533.83682071838
"NCP02","OUT017",983.303082331247
"FDZ31","OUT045",2915.98134654438
"NCQ29","OUT013",4153.45363943084
"FDP57","OUT010",240.225286823012
"FDL32","OUT027",2926.85657343408
"DRB01","OUT035",3168.76645992281
"FDJ40","OUT046",1674.22895810247
"FDO24","OUT018",2437.14631513811
"FDO11","OUT018",3189.11739305063
"FDA56","OUT035",2044.56360321239
"FDF02","OUT045",1630.10991825641
"FDA10","OUT013",2010.98196170243
"NCI55","OUT017",2025.00716036242
"FDZ40","OUT010",-300.290576175016
"FDV08","OUT049",633.523117239737
